      2.2000000     -1.5466606      1.4099614     0.78522840      4.6999814     0.78523057              0
      2.2214286     -1.5143456      1.6001300     0.36138336      9.7247218     0.75048598              1
      2.2428571     -1.4773034      1.8481172    0.040671459      19.158482     0.70060745              2
      2.2642857     -1.4346269      2.1265594    0.033107517      37.488042     0.62468368              3
      2.2857143     -1.3883162      2.2185653    0.021684448      56.805529     0.52362845              4
      2.3071429     -1.3420424      2.0262682   0.0083861792      62.224229     0.41105919              5
      2.3285714     -1.3023068      1.7144458   0.0091579002      54.019659     0.32048960              6
      2.3500000     -1.2684691      1.4688798   0.0035774142      41.687707     0.25523987              7
