      2.0000000     -1.7455667     0.72423225     0.91129575     0.38536662     0.91129575              0
      2.0571429     -1.7005569     0.85030006     0.88958507     0.62571915     0.88958507              1
      2.1142857     -1.6482131      1.0047974     0.86081133      1.0789372     0.86081133              2
      2.1714286     -1.5842204      1.2423823     0.81718433      2.5278173     0.81718433              3
      2.2285714     -1.5024961      1.6883237     0.73522886      13.372441     0.73523004              4
      2.2857143     -1.3835293      2.3395879     0.13357553      99.266591     0.47861927              5
      2.3428571     -1.2765265      1.4668458   -0.012930458      56.707326     0.20746933              6
      2.4000000     -1.2042745      1.1270677  0.00071539531      22.858409     0.12582016              7
