      2.2000000     -1.5464938      1.4120565     0.78497756      4.7096316     0.78497756              0
      2.2214286     -1.5144698      1.5943833     0.75150394      8.8767949     0.75150394              1
      2.2428571     -1.4775068      1.8780959     0.69993499      23.193695     0.70005318              2
      2.2642857     -1.4324887      2.3063894   -0.083647805      76.335054     0.60417082              3
      2.2857143     -1.3798794      2.4073506    0.012938179      149.47141     0.43609083              4
      2.3071429     -1.3337992      1.9153240   0.0079479220      126.21783     0.28925276              5
      2.3285714     -1.2965514      1.5530437  -0.0040160947      78.399462     0.19783250              6
      2.3500000     -1.2656482      1.3717166 -0.00079502772      50.854549     0.15293214              7
