      2.2000000     -1.5464228      1.4124937   -0.025394074      4.8493086     0.78452882              0
      2.2214286     -1.5143922      1.5775985     0.13050477      7.8246272     0.75151816              1
      2.2428571     -1.4788624      1.7651596    0.036909781      12.748631     0.70813332              2
      2.2642857     -1.4393794      1.9276900   -0.065616487      18.858878     0.65159067              3
      2.2857143     -1.3979248      1.9944424    0.010639424      24.796629     0.58518454              4
      2.3071429     -1.3545251      1.9654753   -0.014257733      29.571235     0.50621121              5
      2.3285714     -1.3133227      1.8023360   0.0070294022      30.483773     0.42754170              6
      2.3500000     -1.2769611      1.5984874 -0.00079873537      27.849923     0.36266758              7
